,apart_id,palabras_comunes
535,6181827429201553515,"{'apartamento': 7, 'nathalie': 6, 'playa': 5, 'buena': 5, 'bien': 5, '1': 4, 'cama': 4, '2': 4, 'aunque': 4, 'cerca': 4}"
536,6194932869878806923,"{'carina': 36, 'bien': 26, 'alojamiento': 23, 'lodge': 21, 'agradable': 17, 'pequeño': 12, 'gracias': 11, 'limpio': 10, 'gusto': 10, 'pasamos': 9}"
537,6236546322509680241,"{'casa': 36, 'alojamiento': 32, 'vista': 28, 'agradable': 27, 'entorno': 25, 'vistas': 25, 'noche': 24, 'lugar': 24, 'bien': 24, 'tranquilo': 21}"
538,6260319015158838049,"{'teresa': 14, 'casa': 13, 'pistas': 7, 'agradable': 7, 'si': 6, 'cabaña': 6, 'bien': 6, 'chalet': 6, 'ubicación': 5, 'lugar': 5}"
539,6327743670773007217,"{'casa': 15, 'francisco': 6, 'genial': 6, 'zona': 5, 'piscina': 5, 'fin': 4, 'semana': 4, 'además': 3, 'repetiremos': 3, 'duda': 3}"
540,6334140163448557745,"{'bien': 20, 'cabaña': 10, 'camping': 10, 'chalet': 10, 'agradable': 10, 'gran': 8, 'vistas': 7, 'tranquilo': 6, 'zona': 6, 'cerca': 6}"
541,6366267718807172034,"{'chalet': 38, 'bien': 34, 'tiphaine': 32, 'alojamiento': 28, 'cabaña': 27, 'casa': 26, 'agradable': 25, 'lugar': 23, 'tranquilo': 22, 'gracias': 19}"
542,6497197349756902402,"{'casa': 10, 'pamela': 8, 'alojamiento': 4, 'buena': 4, 'pasar': 3, 'pasamos': 3, 'cosas': 3, 'comunicación': 3, 'dos': 3, 'toallas': 3}"
543,6515612398155265039,"{'cabaña': 61, 'lugar': 52, 'agradable': 49, 'entorno': 42, 'bien': 38, 'tranquilo': 34, 'marina': 30, 'gracias': 23, 'naturaleza': 23, 'noche': 22}"
544,6543585515487144240,"{'casa': 24, 'niños': 13, 'piscina': 10, 'familia': 6, 'repetiremos': 6, 'zona': 6, 'seguro': 5, 'fin': 5, 'semana': 5, 'bien': 5}"
545,6556647734175746901,"{'bien': 24, 'apartamento': 23, 'alojamiento': 15, 'caroline': 12, 'playa': 11, 'terraza': 10, 'liliana': 10, 'limpio': 10, 'agradable': 8, 'cerca': 8}"
546,6567924367266141375,"{'chalet': 10, 'jardín': 10, 'sylvie': 10, 'bien': 8, 'lugar': 8, 'cabaña': 8, 'entorno': 8, 'senderismo': 7, 'caminatas': 6, 'perro': 6}"
547,6571209659912385264,"{'casa': 99, 'gema': 56, 'sido': 15, 'recomendable': 15, 'piscina': 15, 'anfitriona': 14, 'bien': 14, 'jardín': 13, '100': 12, 'atenta': 11}"
548,6586679359493243878,"{'gran': 7, 'granero': 7, 'vistas': 4, 'buen': 4, 'gusto': 4, 'vista': 4, 'terraza': 4, 'fin': 3, 'agradable': 3, 'excelente': 3}"
549,6606986989314695106,"{'casa': 13, 'pueblo': 11, 'pequeño': 5, 'bien': 4, 'limpia': 3, 'tranquila': 3, 'acogedora': 3, 'entorno': 3, 'situada': 3, '2': 3}"
550,6609265072742092913,"{'thierry': 7, 'anfitrión': 6, 'alojamiento': 5, 'cerca': 5, 'playa': 5, 'bien': 5, 'minutos': 4, 'oliva': 4, 'excelente': 4, 'casa': 4}"
551,6617579930986344364,"{'apartamento': 33, 'nuria': 25, 'playa': 17, 'limpio': 14, 'recomendable': 12, 'bien': 11, 'ubicación': 10, 'buena': 8, 'zona': 7, 'gracias': 7}"
552,6622071306159086865,"{'cabaña': 98, 'bien': 53, 'sarlat': 46, 'séverine': 36, 'centro': 35, 'ciudad': 32, 'lugar': 29, 'agradable': 28, 'and': 24, 'très': 23}"
553,6624563497574564611,"{'apartamento': 86, 'bien': 77, 'situado': 39, 'agradable': 34, 'alojamiento': 31, 'buena': 22, 'lise': 19, 'pueblo': 18, 'limpio': 18, 'limpieza': 17}"
554,6668779150765206804,"{'cabaña': 22, 'laia': 14, 'lugar': 14, 'bien': 8, 'agradable': 8, 'piscina': 8, 'entorno': 8, 'alojamiento': 7, 'naturaleza': 7, 'si': 7}"
555,6680214281079139443,"{'casa': 18, 'maría': 13, 'teresa': 9, 'alojamiento': 9, 'lugar': 9, 'amable': 7, 'gran': 7, 'necesitábamos': 6, 'bien': 6, 'jardín': 6}"
556,6701137981406614879,"{'vistas': 31, 'apartamento': 28, 'playa': 20, 'unas': 13, 'bien': 12, 'piso': 12, 'lugar': 10, 'vista': 8, 'ubicación': 8, 'mar': 8}"
557,6711169569850467511,"{'frank': 18, 'casa': 13, 'evangelina': 8, 'lugar': 8, 'mejor': 6, 'desayuno': 5, 'anfitriones': 5, 'alojamiento': 4, 'habitación': 4, 'si': 4}"
558,6717422545927469452,"{'bien': 33, 'vistas': 28, 'casa': 25, 'chalet': 24, 'alojamiento': 16, 'gran': 16, 'agradable': 16, 'vista': 15, 'personas': 12, 'magníficas': 12}"
559,6725139773108785147,"{'playa': 55, 'casa': 51, 'francisco': 25, 'cabaña': 23, 'lugar': 21, 'ubicación': 18, 'bien': 18, 'alojamiento': 12, 'perfecto': 10, 'sol': 10}"
560,6759901182967354672,"{'apartamento': 39, 'casa': 33, 'comillas': 28, 'bien': 23, 'terraza': 23, 'patio': 22, 'félix': 21, 'limpio': 16, 'recomendable': 16, 'playa': 14}"
561,6774711613873337202,"{'casa': 26, 'cristina': 17, 'casita': 7, 'pendiente': 7, 'amable': 7, 'tal': 6, 'acogedora': 5, 'disfrutar': 5, 'sido': 5, 'anfitriona': 5}"
562,6789114088746730473,"{'cabaña': 15, 'agradable': 8, 'alojamiento': 6, 'familia': 5, 'bien': 5, 'recomiendo': 4, 'buena': 4, 'atípico': 3, 'tranquilidad': 3, 'noche': 3}"
563,6911759815667258919,"{'apartamento': 6, 'vistas': 4, 'sitio': 4, 'alojamiento': 3, 'podría': 2, 'ser': 2, 'mar': 2, 'personas': 2, 'limpio': 2, 'disponible': 2}"
564,6931971940447607372,"{'bien': 41, 'sophie': 35, 'camping': 28, 'agradable': 25, 'móvil': 25, 'tranquilo': 22, 'casa': 22, 'amable': 14, 'buena': 13, 'bienvenida': 12}"
565,6938485028158495180,"{'cabaña': 18, 'bien': 9, 'wifi': 6, 'si': 5, 'desayuno': 4, 'entorno': 3, 'arriba': 3, '2': 3, 'gusto': 3, 'disfrutar': 3}"
566,6963328707383579250,"{'bien': 7, 'ubicación': 4, 'playa': 4, 'buena': 4, 'ruido': 3, 'recomiendo': 3, 'mensaje': 3, 'llegada': 3, 'respondió': 3, 'diego': 3}"
567,7033275804253683157,"{'valle': 21, 'casa': 17, 'anfitriones': 13, 'bien': 12, 'alojamiento': 11, 'limpio': 11, 'pedriza': 11, 'apartamento': 9, 'recomendable': 9, 'cerca': 8}"
568,7099503479928143423,"{'casa': 22, 'bien': 8, 'cocina': 7, 'habitaciones': 5, 'amable': 5, 'miguel': 5, 'cada': 5, 'fin': 4, 'semana': 4, 'baño': 4}"
569,7115040859953930656,"{'apartamento': 22, 'teresa': 14, 'vista': 13, 'increíble': 12, 'playa': 12, 'mejor': 12, 'ubicación': 12, 'amable': 10, 'vistas': 10, 'justo': 8}"
570,7149261691672496644,"{'maría': 122, 'apartamento': 114, 'playa': 107, 'anfitriona': 51, 'bien': 51, 'limpio': 48, 'vistas': 47, 'ubicación': 42, 'alojamiento': 37, 'mar': 36}"
571,7230499094291536444,"{'baño': 72, 'sophie': 66, 'adrien': 55, 'cabaña': 53, 'lugar': 45, 'finlandés': 42, 'agradable': 39, 'bien': 35, 'tranquilo': 33, 'alojamiento': 32}"
572,7236062397521420527,"{'casa': 16, 'laura': 10, 'zona': 6, 'juguetes': 4, 'niños': 4, 'tranquila': 4, 'semana': 4, 'agradable': 4, 'bien': 4, 'si': 3}"
573,7251206784656938555,"{'playa': 39, 'apartamento': 38, 'ubicación': 18, 'limpio': 15, 'bien': 14, 'valencia': 14, 'vistas': 14, 'cerca': 13, 'autobús': 11, 'restaurantes': 11}"
574,7317538730570857193,"{'casa': 22, 'jardín': 6, 'si': 5, 'buena': 4, 'bien': 4, 'grande': 4, 'hacer': 4, 'alojamiento': 4, 'limpieza': 4, 'excelente': 3}"
575,7334388201862946067,"{'agradable': 34, 'bien': 32, 'camping': 25, 'tranquilo': 23, 'playa': 20, 'chalet': 19, 'piscina': 16, 'alojamiento': 14, 'nan': 13, 'cerca': 12}"
576,7354759908355212994,"{'dora': 27, 'lugar': 13, 'alojamiento': 13, 'casa': 12, 'espacio': 10, 'duda': 10, 'jacuzzi': 9, 'agradable': 9, 'atenta': 8, 'limpio': 8}"
577,7360884729295659952,"{'abi': 109, 'casa': 96, 'lugar': 79, 'casita': 66, 'naturaleza': 49, 'atenta': 38, 'anfitriona': 37, 'si': 35, 'desconectar': 34, 'duda': 32}"
578,7411976602326336688,"{'apartamento': 8, 'ronald': 8, 'alojamiento': 4, 'bien': 3, 'zona': 3, 'tranquila': 3, 'benidorm': 3, 'recomiendo': 3, 'duda': 3, 'mar': 3}"
579,7427759121109252003,"{'casa': 23, 'sole': 22, 'lugar': 9, 'bien': 8, 'entorno': 6, 'gracias': 6, 'semana': 6, 'acogedora': 6, 'tranquilo': 6, 'naturaleza': 6}"
580,7441595434580300157,"{'casa': 19, 'clara': 15, 'bien': 9, 'anfitriona': 8, 'alojamiento': 8, 'fin': 7, 'semana': 7, 'agradable': 7, 'lugar': 6, 'además': 6}"
581,7466624385378819539,"{'bien': 14, 'chalet': 13, 'agradable': 11, 'david': 11, 'acogedor': 9, 'cabaña': 8, 'pequeño': 7, 'alojamiento': 7, 'recomiendo': 7, 'acogedora': 5}"
582,7472424118433093762,"{'apartamento': 11, 'vistas': 6, 'lugar': 6, 'mundaka': 5, 'limpio': 4, 'mar': 4, 'bien': 4, 'alojamiento': 4, 'realmente': 3, 'pueblo': 3}"
583,7494219407013042278,"{'apartamento': 74, 'playa': 37, 'inés': 30, 'mar': 29, 'gran': 25, 'bien': 24, 'restaurantes': 21, 'terrazas': 21, 'minutos': 20, 'terraza': 20}"
584,7530381385543252366,"{'piscina': 16, 'casa': 14, 'sevilla': 11, 'carolina': 8, 'alojamiento': 8, 'minutos': 8, 'coche': 7, 'jardín': 6, 'tranquilo': 5, 'buena': 5}"
585,7543183089793222354,"{'lugar': 34, 'cabaña': 33, 'juan': 33, 'naturaleza': 25, 'entorno': 19, 'genial': 18, 'duda': 15, 'bien': 15, 'casa': 14, 'desconectar': 14}"
586,7566332756230800370,"{'apartamento': 46, 'playa': 34, 'federico': 21, 'anfitrión': 20, 'ubicación': 17, 'bien': 17, 'limpio': 14, 'piso': 14, 'excelente': 12, 'cerca': 12}"
587,7598222154140092458,"{'milko': 72, 'cabaña': 37, 'lugar': 29, 'anfitrión': 28, 'desayuno': 27, 'agradable': 25, 'recomiendo': 21, 'gracias': 19, 'buen': 17, 'casa': 17}"
588,7648245403842039629,"{'agradable': 26, 'didier': 26, 'bien': 26, 'chalet': 21, 'alojamiento': 14, 'bienvenida': 13, 'anfitriones': 13, 'equipado': 12, 'casa': 12, 'cabaña': 11}"
589,7662000367004207308,"{'jacuzzi': 14, 'casa': 11, 'alberto': 10, 'bien': 8, 'agua': 7, 'cama': 5, 'wifi': 5, 'hacer': 5, 'perfecta': 4, 'ducha': 4}"
590,7721935441136250427,"{'apartamento': 7, 'espe': 5, 'lugar': 3, 'necesario': 3, '10': 2, 'playa': 2, 'equipado': 2, 'utensilios': 2, 'aquí': 2, 'alojamiento': 2}"
591,7750406153819012937,"{'casa': 85, 'bien': 63, 'agradable': 35, 'situada': 27, 'equipada': 25, 'villa': 23, 'bonita': 21, 'ubicación': 21, 'evelyne': 20, 'ciboure': 18}"
592,7773098301570012050,"{'diego': 6, 'sido': 5, 'lugar': 5, 'txune': 4, 'alojamiento': 3, 'zona': 3, 'recomiendo': 3, 'desconectar': 3, 'sitio': 3, 'naturaleza': 2}"
593,7810714829139703491,"{'bien': 8, 'situado': 4, 'chalet': 3, 'alojamiento': 3, 'loudenvielle': 3, 'agradable': 3, '3': 2, 'minutos': 2, 'cabaña': 2, 'véronique': 2}"
594,7837448198921252387,"{'apartamento': 13, 'josé': 10, 'playa': 8, 'bien': 6, 'mar': 6, 'todas': 6, 'piso': 6, 'ubicación': 5, 'vistas': 5, 'restaurantes': 5}"
595,7870754457348340256,"{'apartamento': 84, 'vistas': 75, 'vista': 57, 'ubicación': 51, 'bien': 41, 'vincent': 40, 'biarritz': 33, 'océano': 29, 'gran': 28, 'centro': 27}"
596,7881421435784079975,"{'casa': 85, 'christian': 48, 'bizcocho': 26, 'pasar': 20, 'anfitrión': 20, 'atento': 18, 'piscina': 18, 'amigos': 17, 'genial': 17, 'todas': 17}"
597,7883849928616173931,"{'natalia': 11, 'casa': 10, 'vistas': 8, 'atenta': 6, 'sentir': 4, 'espectaculares': 4, 'lugar': 4, 'volveremos': 3, 'increíble': 3, 'escapada': 3}"
598,7888146835566998666,"{'bien': 6, 'casa': 5, 'confortable': 3, 'antonio': 3, 'bosque': 3, 'limpia': 2, 'ubicada': 2, 'andando': 2, 'pueblo': 2, 'así': 2}"
599,7914983072790950263,"{'lugar': 40, 'bien': 25, 'animales': 23, 'casa': 20, 'agradable': 17, 'cabaña': 16, 'alojamiento': 15, 'naturaleza': 15, 'pilar': 14, 'entorno': 14}"
600,7941327383915213940,"{'cerca': 4, 'playa': 4, 'apartamento': 3, 'grande': 3, 'agradable': 2, 'gracias': 2, 'súper': 2, 'piso': 2, 'nancy': 2, 'acondicionado': 2}"
601,7955550766889066072,"{'apartamento': 5, 'ubicación': 3, 'anfitrión': 3, 'bonito': 3, 'departamento': 2, 'maravillosa': 2, 'impecable': 2, 'disponible': 2, 'piso': 2, 'agradable': 2}"
602,7973740820577611861,"{'luis': 27, 'josé': 18, 'amable': 17, 'jose': 17, 'casa': 16, 'habitación': 15, 'bien': 12, 'lugar': 10, 'gato': 10, 'anfitrión': 9}"
603,8006375519784820575,"{'bien': 11, 'estudio': 10, 'buena': 9, 'vistas': 9, 'acceso': 9, 'nathalie': 9, 'pie': 8, 'playas': 7, 'residencia': 6, 'apartamento': 6}"
604,8041139309768905487,"{'apartamento': 12, 'playa': 8, 'jaime': 7, 'valencia': 4, 'anfitrión': 4, 'limpio': 4, 'familia': 3, 'si': 3, 'bien': 3, 'excelente': 3}"
605,8059467922263708508,"{'bien': 31, 'fred': 29, 'alojamiento': 23, 'gran': 17, 'agradable': 16, 'gracias': 14, 'anfitrión': 14, 'llamas': 14, 'tranquilo': 13, 'anfitriones': 13}"
606,8074898188907782601,"{'apartamento': 10, 'vistas': 8, 'bien': 8, 'centro': 5, 'lary': 5, 'agradable': 5, 'situado': 5, 'bonito': 4, 'st': 4, 'cerca': 4}"
607,8080814007961598472,"{'apartamento': 56, 'ubicación': 44, 'vistas': 39, 'playa': 27, 'bien': 27, 'vista': 23, 'biarritz': 23, 'gran': 19, 'agradable': 18, 'lugar': 16}"
608,8091757538606680565,"{'casa': 87, 'bien': 46, 'agradable': 23, 'equipada': 19, 'bonita': 15, 'virginia': 14, 'amplia': 12, 'familia': 12, 'espaciosa': 12, 'javier': 11}"
609,8140447229514491290,"{'casa': 7, 'mauricio': 3, 'lugar': 3, 'larga': 2, 'excelente': 2, 'anfitrión': 2, 'mauro': 2, 'agradable': 2, 'tranquilo': 2, 'disfrutar': 2}"
610,8196446799555720973,"{'anfitrión': 6, 'gran': 4, 'vistas': 4, 'limpio': 3, 'apartamento': 3, 'cómodo': 3, 'ubicación': 3, 'excelente': 3, 'tranquilo': 3, 'víctor': 2}"
611,8196657057418408035,"{'apartamento': 16, 'ubicación': 7, 'excelente': 6, 'alberto': 5, 'gracias': 5, 'vista': 4, 'muchas': 4, 'bien': 4, 'vistas': 3, 'mar': 3}"
612,8198392105477807995,"{'casa': 60, 'mónica': 31, 'amable': 15, 'bien': 15, 'piscina': 14, 'monica': 12, 'bonita': 12, 'alojamiento': 11, 'anfitriona': 11, 'atenta': 11}"
613,8260308983130913217,"{'bien': 29, 'sonia': 23, 'casa': 18, 'alojamiento': 18, 'bosque': 15, 'cabaña': 14, 'chalet': 12, 'gracias': 11, 'tranquilo': 11, 'equipado': 11}"
614,8304948743905689953,"{'apartamento': 9, 'terraza': 8, 'vistas': 7, 'bien': 7, 'playa': 7, 'ubicación': 7, 'carmen': 6, 'excelente': 6, 'gracias': 5, 'anfitriones': 4}"
615,8325113852442380912,"{'casa': 40, 'piscina': 17, 'sido': 10, 'marisa': 9, 'daniel': 9, 'lugar': 8, 'madrid': 7, 'bien': 7, 'vistas': 7, 'entorno': 7}"
616,8357671695949808136,"{'apartamento': 40, 'vistas': 37, 'lola': 26, 'playa': 23, 'piso': 22, 'ubicación': 13, 'limpio': 13, 'piscina': 12, 'bien': 12, 'duda': 12}"
617,8382949802423854365,"{'brendan': 109, 'casa': 80, 'loft': 65, 'bien': 56, 'lugar': 41, 'acogedor': 36, 'alojamiento': 32, 'amable': 29, 'ubicación': 29, 'rutas': 27}"
618,8392168527679804466,"{'casa': 29, 'anfitriones': 7, 'fin': 6, 'semana': 6, 'recomendable': 6, 'bien': 5, 'genial': 5, 'jardín': 5, 'bonita': 4, 'repetiremos': 4}"
619,8411784352335285414,"{'bien': 83, 'chalet': 61, 'agradable': 58, 'casa': 45, 'vistas': 39, 'alojamiento': 37, 'tranquilo': 32, 'ubicación': 32, 'situado': 31, 'pueblo': 28}"
620,8412420202021414135,"{'apartamento': 52, 'ana': 48, 'casa': 39, 'edificio': 38, 'roja': 30, 'bien': 26, 'vistas': 25, 'vista': 24, 'muralla': 23, 'lugar': 22}"
621,8428053930261316328,"{'apartamento': 52, 'bien': 28, 'vistas': 25, 'ubicación': 22, 'vista': 21, 'gran': 17, 'alojamiento': 16, 'aparcamiento': 16, 'buena': 15, 'playa': 14}"
622,8448035770231979728,"{'apartamento': 38, 'vistas': 25, 'playa': 18, 'adrien': 16, 'bien': 13, 'ubicación': 12, 'vista': 11, 'anfitrión': 11, 'océano': 10, 'biarritz': 9}"
623,8480413895944149697,"{'cabaña': 15, 'bien': 15, 'alojamiento': 13, 'vistas': 13, 'eric': 9, 'marilyn': 9, 'jacuzzi': 9, 'visitar': 8, 'lugar': 8, 'agradable': 7}"
624,8498574837768558005,"{'apartamento': 52, 'ubicación': 37, 'playa': 26, 'vistas': 22, 'mar': 19, 'francisco': 18, 'benidorm': 15, 'gran': 15, 'excelente': 14, 'lugar': 13}"
625,8527223882087843374,"{'piscina': 49, 'ingrid': 45, 'casa': 35, 'bien': 31, 'perros': 28, 'cabaña': 24, 'madera': 24, 'lugar': 22, 'niños': 17, 'amables': 17}"
626,8566336725251990152,"{'apartamento': 70, 'mercedes': 59, 'playa': 47, 'valencia': 34, 'vistas': 30, 'lugar': 25, 'vista': 24, 'bien': 23, 'gracias': 20, 'unas': 19}"
627,8578896874202897086,"{'casa': 123, 'gonzalo': 82, 'bien': 34, 'anfitrión': 33, 'atento': 26, 'lugar': 24, 'fin': 23, 'recomendable': 23, 'semana': 22, 'barbacoa': 22}"
628,8580378467842703051,"{'casa': 8, 'miguel': 7, 'bien': 6, 'zona': 6, 'rápido': 5, 'tranquilo': 5, 'piscina': 4, 'aledo': 4, 'ubicación': 4, 'tan': 4}"
629,8612979866843362857,"{'casa': 11, 'sido': 5, 'vistas': 4, 'comunicación': 3, 'nuria': 3, 'precio': 3, 'buena': 3, 'bonita': 3, 'alojamiento': 2, 'estupendo': 2}"
630,8671778643153778115,"{'apartamento': 20, 'playa': 16, 'bien': 12, 'vista': 10, 'amable': 8, 'ubicación': 8, 'casa': 8, 'alojamiento': 8, 'trigono': 8, 'limpio': 7}"
631,8704941981083419674,"{'lugar': 33, 'christina': 31, 'agradable': 30, 'lago': 23, 'guy': 22, 'alojamiento': 19, 'anfitriones': 18, 'tranquilo': 18, 'recomiendo': 17, 'bien': 17}"
632,8715919496125015856,"{'leticia': 11, 'casa': 8, 'desayuno': 6, 'alojamiento': 6, 'buena': 5, 'gracias': 5, 'detalles': 5, 'bien': 4, 'limpio': 4, 'perfecto': 4}"
633,8758117269284689480,"{'bien': 55, 'apartamento': 42, 'alojamiento': 40, 'vistas': 40, 'stéphane': 37, 'agradable': 23, 'acogedor': 22, 'anfitrión': 22, 'recomiendo': 21, 'stephane': 21}"
634,8761215226432309362,"{'casa': 21, 'bien': 16, 'lugar': 16, 'chalet': 14, 'ubicación': 14, 'vista': 13, 'vistas': 12, 'luis': 11, 'alojamiento': 10, 'excelente': 10}"
635,8851488158742408057,"{'cabaña': 77, 'hanne': 59, 'agradable': 41, 'lugar': 37, 'naturaleza': 35, 'bien': 33, 'bosque': 25, 'recomiendo': 24, 'relajante': 24, 'gracias': 23}"
636,8859499171030633222,"{'casa': 67, 'bien': 38, 'christophe': 33, 'agradable': 25, 'equipada': 20, 'bonita': 15, 'lago': 13, 'gusto': 11, 'terraza': 10, 'buen': 10}"
637,8888381317434770174,"{'apartamento': 59, 'vistas': 40, 'ubicación': 39, 'mariate': 28, 'santander': 22, 'precioso': 18, 'bahía': 16, 'excelente': 15, 'piso': 14, 'vista': 13}"
638,8920882118403952291,"{'apartamento': 20, 'ubicación': 16, 'restaurantes': 6, 'playa': 6, 'limpio': 6, 'casco': 5, 'antiguo': 5, 'excelente': 5, 'aquí': 5, 'encantó': 5}"
639,8941758100915925621,"{'bien': 58, 'móvil': 45, 'casa': 44, 'agradable': 24, 'alojamiento': 23, 'vanessa': 22, 'camping': 22, 'ubicación': 20, 'vistas': 19, 'buena': 17}"
640,8986709176420754902,"{'apartamento': 7, 'nicolette': 6, 'playa': 4, 'evert': 3, 'anfitriones': 3, 'amables': 3, 'elegante': 2, 'solo': 2, 'bastante': 2, 'recomiendo': 2}"
641,8992514993955314420,"{'apartamento': 10, 'limpio': 8, 'alojamiento': 8, 'bien': 8, 'cerca': 7, 'maeva': 7, 'agradable': 6, 'buena': 5, 'recomiendo': 5, 'situado': 5}"
642,9075461353651419469,"{'apartamento': 21, 'josefa': 17, 'casa': 16, 'playa': 15, 'limpio': 14, 'bien': 14, 'mejor': 8, 'excelente': 8, 'ubicación': 6, 'equipado': 6}"
643,9096207555080294762,"{'parque': 3, 'lugar': 2, 'agradable': 2, 'tranquilo': 2, 'buena': 2, 'entorno': 2, 'precioso': 2, 'olivier': 2, 'pequeño': 1, 'chalet': 1}"
644,9138566174490535179,"{'casa': 50, 'lugar': 45, 'aeropuerto': 41, 'oscar': 30, 'piscina': 27, 'cerca': 27, 'noche': 26, 'bien': 25, 'si': 24, 'alojamiento': 21}"
645,9194739064981556015,"{'apartamento': 18, 'playa': 11, 'mercedes': 11, 'limpio': 8, 'ubicación': 8, 'bien': 8, 'anfitrión': 6, 'amable': 6, 'piso': 5, 'cómodo': 4}"
646,9222160670023950607,"{'casa': 6, 'pepa': 5, 'alojamiento': 3, 'gusto': 2, 'ubicación': 2, 'cerca': 2, 'paco': 2, 'cuidado': 2, 'detalle': 2, 'fruta': 2}"
